HIP_number_a,HIP_number_b,distance
32607,56561,31.49111529160505
14146,24305,31.491193821631708
64004,74857,31.492638840671816
51986,68702,31.493416519178616
75323,99240,31.494426074469338
17608,28734,31.494495136182167
21248,33579,31.49555103629846
11767,109492,31.49706389316224
11484,14354,31.497439230071382
35228,52727,31.4982807260952
109492,113881,31.49830001044591
78159,89826,31.500078675343214
31700,32249,31.501157409504298
39757,51172,31.50129584389002
746,22783,31.50149288454835
23875,28734,31.50204634086332
84405,88192,31.502855521936418
5372,54061,31.503581299533508
42536,59173,31.503864391813007
14576,16083,31.50464241749575
27628,39757,31.50653419069265
59747,71865,31.506652262457827
21402,28103,31.50670385385132
26069,43023,31.507444212733812
57439,71352,31.50748955459051
58758,74117,31.507954166760975
12394,45238,31.50798156158058
17702,19587,31.508300532821227
37826,47006,31.509609827935957
16083,26207,31.510190646038147
102485,109074,31.51039473893076
3092,14576,31.510417893783007
37826,39863,31.512044974187102
4577,113136,31.512358444915744
31592,42828,31.51238474518524
34981,46651,31.512489421635053
45688,58001,31.5147380382623
22109,31592,31.51515622896652
65378,72105,31.51562277378876
89931,101772,31.51658508235043
42536,59196,31.51732908255027
86742,96757,31.51770907875539
6686,85822,31.518635031736473
84405,88601,31.519256477527204
27366,37279,31.519807237314918
57363,74376,31.520184947492577
14668,25428,31.52107946866941
16083,25945,31.522112574661925
15474,25985,31.52211507511459
17651,25281,31.522205637932753
33449,37826,31.522283641027908
107354,114971,31.523844777520996
47175,62867,31.524410891717793
41312,59196,31.525696001832713
32249,43234,31.52600514576228
3821,11767,31.526133179627557
85267,93506,31.52620516683307
72010,82363,31.526443968414295
39311,49641,31.52685281689944
14354,22783,31.52850032751318
70692,87833,31.529702382895607
76267,86032,31.53109454339559
73555,75097,31.53113794978576
71795,76333,31.531193290111556
20711,31681,31.53335607557107
86742,96837,31.53450201559739
38455,50371,31.53476233169531
35415,46651,31.53561990327783
59196,72370,31.535988523693334
102453,109427,31.536296288817482
26207,36046,31.536414212910316
59803,69701,31.5364876071771
46733,53229,31.537538465187204
59929,74117,31.537786121869647
34444,39311,31.537928196781195
7884,16537,31.53875310582656
102978,103227,31.53949328266804
58758,70300,31.54011158684145
41037,61084,31.54022714081772
112623,115669,31.540598140913772
25930,29696,31.541113907203787
42911,50372,31.542101218770117
77634,85727,31.54238520986301
20713,31681,31.542764473352364
26241,35037,31.542883331564425
25606,28614,31.543438362598053
51232,74946,31.54358074221162
10670,14135,31.543762553794974
40888,43023,31.543953647371378
78104,90185,31.544260142698644
44471,53417,31.544524753004982
7513,17531,31.54484632578711
21402,32249,31.54509901579945
41312,59173,31.545374256123587
102281,111497,31.54538066626417
101076,101847,31.545748403539964
65936,78104,31.545753758269754
15474,16083,31.546076030617044
100345,102532,31.546563129933205
8198,116928,31.547212168341783
53253,67472,31.54750202504646
3786,112029,31.54756939205836
94141,97649,31.547669795432295
765,2021,31.548032234848865
46651,59747,31.548035133689293
1599,27100,31.548466178473863
27654,39757,31.548824095795847
53253,65936,31.549095574600912
23123,31700,31.54994143822165
93244,97165,31.550715109515956
18246,28358,31.550734443249006
33449,45688,31.55194550002069
83207,93244,31.552040667450804
94141,105515,31.552227391696306
28360,44471,31.552966204358057
28358,47006,31.55300777270032
25813,34045,31.55303545826551
3031,4427,31.55321496723805
34045,42313,31.5534450100333
75264,80894,31.553602297669663
63613,71352,31.55363696656795
14838,19849,31.553824625719436
27366,30883,31.55438815627613
20894,31216,31.55467205889482
61359,70576,31.55762928616595
68282,82729,31.558207563665558
4577,111188,31.55870277933717
104732,116631,31.558763109335477
67457,71908,31.559080057010185
25859,39953,31.55941067287466
72105,73165,31.559500172810537
6867,15474,31.559505385151066
78918,86929,31.55961201130629
8886,28358,31.559801247479186
17593,20648,31.559805981523738
38170,42913,31.560447076893823
80816,92043,31.561065341737397
746,85822,31.562048400112822
53253,76440,31.56230207230835
83081,98032,31.56336189254398
56211,94648,31.563534050149034
14328,27673,31.564486747640107
78933,89931,31.56451136801242
92855,104139,31.56566556552771
51986,59316,31.56646803922675
10324,17448,31.567038037554763
69427,79882,31.567242687510138
17573,28734,31.56735529396876
44382,112405,31.568197251547645
76267,87933,31.568450076178074
62322,98495,31.568715838239203
26069,38455,31.568988178168556
47508,57632,31.569315156455616
32578,33018,31.56987296590083
31216,42402,31.57019456892495
77634,90185,31.57040627185987
42568,57803,31.57125933219627
77952,87261,31.571269966661017
60260,71865,31.572108381820225
31592,42515,31.57240841121871
2081,15510,31.572706002936908
31592,43067,31.573098115392153
32768,51232,31.573682678143232
102618,113136,31.573771288252864
3092,109410,31.574301617055717
12828,22549,31.57517179380036
69673,80816,31.575333370866634
19780,28199,31.575415321282723
68002,80911,31.576187486747994
74785,81304,31.57709100333716
83000,93747,31.577190943382725
109427,109937,31.57791134488756
82396,86929,31.577958763213132
7097,115830,31.578260498196588
47854,81065,31.579098900263283
41307,42515,31.579197547721584
20648,31681,31.57932555850584
55642,60965,31.579926451882173
111954,114971,31.581385301562747
77853,80582,31.582047724640567
101076,102422,31.58205850817641
81065,90568,31.582651074307307
21421,24845,31.583541214572694
34444,42536,31.584225132840697
3031,14354,31.584410256941368
101076,112748,31.584755791366053
5896,60000,31.584803219690215
17874,30438,31.58509636349817
54682,61932,31.586167901943583
26451,34769,31.58767650054242
746,104060,31.5881475168543
78933,85355,31.588278968427126
80975,88290,31.588667679365198
43103,51624,31.588901872574986
4577,112122,31.58903775058105
5372,33449,31.589180011198945
112961,116231,31.589255872315313
42536,57803,31.589502436556693
18614,22783,31.590424160614614
17884,99255,31.590660532691615
105515,109268,31.591541282937825
28358,37629,31.59174651997763
25945,37629,31.591880161598453
8832,16852,31.592756937106234
106278,115669,31.59282303757793
76297,88866,31.59416084382276
80763,85267,31.59445679131356
20885,31216,31.594471101156874
80000,94160,31.59500954637892
6537,115438,31.595257395295963
76333,83000,31.59563484062001
21763,32759,31.59587090157598
67927,77622,31.596326095441857
55642,61174,31.59672447883558
76267,87808,31.59673088243565
96837,102618,31.597087950271746
30324,40706,31.597401716342752
17499,28380,31.59809105283197
51576,76440,31.598263078284127
76297,89642,31.600171163563328
87933,99675,31.600297021623096
45080,61932,31.601025983621724
37677,39311,31.60117993979419
26366,36046,31.601814286486004
75264,90568,31.602562964510604
39863,49841,31.603562210185633
86929,108431,31.60426060687722
70300,84143,31.60429629157905
92041,95501,31.60460058436268
59173,72370,31.60542280050826
1599,81065,31.60637496512063
4906,114855,31.607438424421503
44599,50191,31.608090187017172
30419,41307,31.60839439002679
6867,113246,31.60881229236683
74376,80975,31.60956870530291
59929,72683,31.610344286478227
48002,71681,31.61063767225284
10602,116231,31.610770931338525
95347,105881,31.61108084832206
765,103227,31.611628450318243
34088,41307,31.612074358420205
48002,71683,31.612878925015508
66657,85267,31.61295567914296
61281,63125,31.613116880697554
27654,38455,31.614258351079204
38414,52727,31.614412401532054
28360,44901,31.615183448032514
8832,12777,31.615332284523866
35228,51986,31.615850806150917
22783,82080,31.61622159675776
106481,115623,31.61746954974771
32349,42515,31.61819484671381
2484,91792,31.61889905486132
68520,78072,31.619497153914395
2599,14576,31.62089379661365
85670,102098,31.62180367954228
30867,35550,31.621999690328188
109074,113881,31.622262018146145
30324,32249,31.622642641808927
86228,101772,31.623244418667273
18724,23453,31.623775534778467
5434,115623,31.624899382278308
113638,114341,31.625111046523504
100587,105199,31.62525841966487
2920,19167,31.625723374492377
102618,108085,31.625893578001936
104139,110997,31.625898425734004
5434,116727,31.626574479395014
101958,112158,31.627849680502933
16083,25281,31.627925845284814
88714,94141,31.628313164165164
88601,99473,31.62847392715591
84345,92791,31.62976302750833
17884,27673,31.629925595608622
102485,112122,31.63082716139806
98412,102395,31.631977738872628
78527,91262,31.632174556195658
37740,44901,31.633298585491378
20889,30419,31.634081909934782
24327,35037,31.634337773146374
59929,71352,31.634569506649797
27100,35264,31.635688520005324
76333,82673,31.636985081444397
26069,37819,31.63780474213559
21421,27366,31.637871698540195
4436,11569,31.638461393892328
94160,107380,31.641242849650652
64394,76267,31.6416852676883
46390,46750,31.64233901782988
17499,19587,31.642557894620346
93747,102624,31.643558627157525
71683,81304,31.644093863603633
30438,42828,31.644581926602765
88794,95501,31.64477687461181
70692,79992,31.64516196855721
71681,81304,31.64631899603459
37447,40326,31.64657495134096
23972,34769,31.647360345171595
71860,78990,31.647540423434837
20042,32759,31.647724753896735
93015,109268,31.648249824239702
23453,36850,31.648461339507552
47431,54872,31.649378717590142
78990,85355,31.65014384771012
45496,70638,31.650161750032023
98036,105515,31.651214557258484
62434,76297,31.651528181478444
61932,75177,31.652524655115855
93085,101847,31.6526102813993
53417,53910,31.653286112065018
40526,50583,31.6533480583528
18543,20455,31.653778352317975
38455,51232,31.654636591080077
87261,93015,31.655415326754937
61622,76552,31.655439664272894
746,16826,31.65556517937813
57380,67459,31.655631190272185
5896,13847,31.65615464710078
63613,75264,31.65678298269238
20894,24845,31.65708963621153
72607,102422,31.65716230949874
2912,115830,31.65746394106396
73714,84893,31.657828748573966
21881,26241,31.658617814821053
47193,75458,31.659187059519844
104987,114724,31.659874117322577
93683,101772,31.66009679433004
94376,111022,31.660180408644173
20713,24845,31.660471987999742
17593,25813,31.660737108443445
104234,115438,31.66088223635486
71860,72370,31.66120893515719
28328,43783,31.66229321146591
49637,50801,31.662312483418834
17678,102395,31.662407718518388
23767,31681,31.662560723572874
9480,116805,31.663764810485358
67153,74785,31.66526453137774
17378,27072,31.665811740126433
40091,53773,31.666195347477757
45080,72370,31.666924559746437
89931,90098,31.66778503580971
60009,73334,31.66865141594144
14668,30060,31.668990686489106
78384,88866,31.669164286641056
88267,97165,31.669252703904416
28199,42312,31.669341113727665
3419,13147,31.66985893825848
6537,114855,31.670227795148374
26634,27100,31.670529781406533
76267,87998,31.67123643796216
20885,24608,31.672031189614817
73714,84143,31.67303655485936
22449,27654,31.67327568468767
97804,104234,31.67338867941235
57363,112405,31.673604797422808
77055,79992,31.674128424523317
52633,99240,31.67416664340651
10324,20205,31.67421838811219
76600,82363,31.674327530900776
13701,21393,31.674973562398034
74376,79374,31.67606901576111
62956,71284,31.676166265386623
106032,116631,31.67714081900144
77233,79992,31.677810508786912
100751,102485,31.679668954093188
100587,109492,31.680567359381868
68002,82729,31.680718198977758
14879,26634,31.68131620223314
8645,116971,31.68158998872986
71683,80911,31.682730691664517
69732,85670,31.682848048347964
18744,38827,31.6829227865297
101769,112440,31.683335849152282
81304,88048,31.6835438536659
75177,84012,31.683651246952937
19780,107089,31.683700175959775
71681,80911,31.68490967026973
68933,77952,31.685133432772545
107348,109139,31.68527798054655
19860,29655,31.687367209274566
87808,102098,31.68873572012721
61585,73273,31.690587544154607
27100,48774,31.690599462456248
15474,19893,31.69070513596599
76600,88635,31.691092948124673
26069,39429,31.691283512122265
8796,19343,31.692154861773606
12387,22109,31.692500340040677
36046,47908,31.692885344259057
79593,89962,31.693971508683198
26069,50371,31.696307389766968
27288,38835,31.696478234288605
94141,101772,31.696938048598525
101958,112748,31.697755847338986
75141,86929,31.697914028993367
78159,78527,31.698453496923975
32578,37229,31.698570486607732
17531,28734,31.69863606184858
54682,59449,31.698759913144205
3504,17529,31.69876836091532
65474,71865,31.699495928676264
2072,105319,31.6996231122272
15510,30438,31.70023871925345
5364,14135,31.700281852338446
21248,33152,31.700586040319084
2599,10064,31.700619609487834
19747,34834,31.700877155212464
32768,51576,31.701033860086692
112158,116928,31.701296371678353
20635,31681,31.701545371182934
25606,37677,31.703253924878954
42911,43067,31.70353715207368
102422,109410,31.703935288793158
12706,20711,31.704055025607147
30438,50371,31.704245664170728
19343,21421,31.704556771659988
64241,69732,31.705307645948555
34834,51576,31.705355989334794
765,116971,31.705497315853943
21393,26549,31.705626193484733
1599,21281,31.70798132420143
37677,46390,31.708913250970987
9884,16852,31.7092931795773
67459,78159,31.709395576564564
92609,114996,31.710291282585775
79593,82396,31.71136434385717
55425,74824,31.71289753021254
70638,74395,31.712898048029164
54682,55425,31.713190228382267
47175,52633,31.713522653787894
93429,102485,31.71463498368692
64238,74785,31.71551265219163
45860,54879,31.71551722810306
2021,32607,31.71641814122276
7513,17573,31.71660458939011
63125,71762,31.71754118965219
7513,17499,31.717674857292295
42515,51576,31.717840894217613
55425,71860,31.718487185751343
58948,63125,31.719113249788737
69701,78265,31.720318867927787
31592,43409,31.72128955453818
52419,75323,31.721717491877847
37504,61084,31.721949528623934
81304,88866,31.722084778055684
49841,57936,31.722361717009644
12706,22449,31.723757942337116
92043,99675,31.724431930822565
69996,80112,31.724791495928432
39757,50191,31.725016934792556
50371,62896,31.725580796268865
27321,45941,31.72566550712111
9480,89908,31.72580826818558
64241,73620,31.726579633638163
56343,68523,31.72691814742837
10602,112623,31.727512006852265
76276,80569,31.728050747658113
79101,89937,31.72863747443309
21589,23416,31.728702578813945
107348,111022,31.729320759642636
52943,57803,31.729603004793663
74911,90422,31.72979596943534
73273,86929,31.730341059340855
97365,102618,31.73074964128246
13147,23685,31.731127014113802
109176,109857,31.731551986201104
80000,80569,31.732010602087772
25247,32759,31.732473175405904
68520,72571,31.7334020677283
61084,75141,31.733505540096296
46701,70638,31.733831735535084
43234,45688,31.735417659293393
30122,42570,31.73555324085967
84143,93683,31.735859385854898
57380,59199,31.736434093977543
81693,94481,31.7373850159051
20042,27366,31.738014240850386
47431,53417,31.73805569058289
38835,43109,31.738798839183314
14838,23123,31.739414105707233
63613,73273,31.739429025990912
75458,94779,31.7410978041499
98495,112122,31.741694361606335
17797,24845,31.744521689721704
38070,42402,31.74477846646252
88290,88635,31.74478323397305
40702,51986,31.7449823097913
39757,43234,31.74548335584711
18532,27913,31.74632470896322
80911,94160,31.74679974034965
35228,60260,31.747144388043925
92041,104234,31.747783393739027
16852,18246,31.747784712515575
3405,99240,31.747879156165318
86974,89962,31.74792823057915
78918,89341,31.748073202668557
16335,33449,31.74865912483891
13254,21421,31.748835253776576
20885,24845,31.74907333779452
51839,64004,31.749638821505382
25859,40091,31.749719518296516
11767,75458,31.75058069772734
81126,89908,31.750681454311174
26241,32759,31.750981767329723
95853,114222,31.75112254528871
31700,38164,31.751901501703305
27673,27989,31.752167402655047
20894,24608,31.75407655196741
16537,26311,31.754327931458466
17593,28103,31.755736084233682
49841,53773,31.75652803602925
25428,30060,31.756786369621654
21476,30883,31.756820924542833
20635,32246,31.756878032116965
11484,20711,31.756962611318773
71860,78933,31.758446560851517
16537,20889,31.758724554220976
94141,105881,31.758849905746377
10670,18724,31.76116673226808
62322,65109,31.761175119715357
16369,21476,31.761895249356183
65474,67472,31.762033476544616
90496,95501,31.76305526032804
73807,87261,31.76350498880145
96441,97365,31.76358233725243
51849,74946,31.764017034926024
82396,88866,31.769070398105274
26241,36284,31.76949201499579
24244,34769,31.769543350139887
97278,107354,31.76978421971415
97165,102532,31.771478456929955
76552,88635,31.771628183332865
2021,74946,31.772005185914747
3821,106481,31.772384452781026
65474,68245,31.77277044825426
80911,94114,31.773681900499742
8903,17529,31.77378826359224
74911,81065,31.774064240550167
21594,28614,31.774330912791523
12770,22109,31.774947488547216
78265,83081,31.774964302303772
73555,87833,31.77602480256132
9884,20635,31.776268866835252
61317,75458,31.77646483411282
78072,88886,31.777132300341112
74376,90568,31.777964266981108
73555,84379,31.778925600668064
93747,104858,31.78016585818387
5165,8102,31.78032091419379
55705,65109,31.781165982829084
72010,79664,31.78247256270038
26207,32349,31.782968378057422
3031,111169,31.783324504653798
71053,83207,31.785467650303058
18907,29038,31.785700576635442
15474,25859,31.786848492913574
68862,82514,31.78729262837937
87998,97278,31.787641152463
86565,94114,31.787950856257545
17678,91792,31.788067040303858
14838,23453,31.78946470767138
93805,104139,31.79003490678003
101958,106481,31.790164376004526
15549,25945,31.790964105881894
101769,109937,31.791028271855538
61199,68245,31.79105184209415
51986,65109,31.79202426664417
13847,16537,31.792186662303237
15549,22549,31.792425036674555
73334,84405,31.792688458726815
51839,61932,31.793006627803585
26366,27072,31.793235122424523
28103,36188,31.794935873392216
98110,111169,31.795678429082873
60009,70090,31.79581539580866
26176,31700,31.796416588136367
8886,111022,31.79659651374807
60000,83081,31.79662229876634
35904,41037,31.79669727670793
94114,107380,31.7985060852971
41704,85822,31.798633463099986
53253,71121,31.79948238980997
109074,112158,31.79954407353573
3419,8837,31.800749921194686
59316,70090,31.801207027055465
41037,59449,31.801584455916913
5896,109268,31.801635735483877
13147,19849,31.802244063728462
109074,113368,31.802621344933193
51576,68002,31.802647631967705
71683,86228,31.8026965049043
2484,27100,31.80330794172658
20889,32246,31.8041257988121
71681,86228,31.805202548707108
11569,94648,31.80537118892343
19780,43783,31.80560639173082
109427,115438,31.806177869643797
44816,58758,31.806401331713616
17499,28734,31.80740327394612
62867,72370,31.808100867225775
89962,100345,31.808768556957116
96837,104060,31.809420197574095
80112,88714,31.809546369722682
21402,23767,31.80960381230976
17529,26451,31.81010685523626
29807,41037,31.810186917955335
112029,113726,31.810343500035657
32607,61199,31.811119180832012
19849,28614,31.811331195171693
77450,87998,31.811444771112
97649,107354,31.811810453118166
56343,58758,31.81204751437908
28328,42515,31.81308176474571
84380,93244,31.813301026701794
70090,74946,31.81442524549053
63090,73620,31.81524845084102
44816,50954,31.815387631939927
61585,93015,31.81548724290532
46390,46651,31.815601459467022
78527,89826,31.81680594951883
45336,55434,31.817949112411934
72220,80894,31.81850617686473
36366,48455,31.819216258637233
101772,105515,31.81921790566895
36850,49593,31.819278987216865
2021,11407,31.819332815227064
6867,21281,31.819720290402312
9236,37504,31.82036190299309
61174,68245,31.82038151555449
4577,113638,31.821464296576043
20635,24674,31.82182347812433
37447,42911,31.822202157576623
21770,33856,31.8226432741578
3031,109410,31.822993821775132
60965,68245,31.82405686587512
71352,80343,31.824887990137427
44191,56343,31.825437992470395
70497,86414,31.82546892532126
61622,76297,31.825700705222545
68933,71957,31.825716838313745
38164,54463,31.826351522691038
30324,39311,31.82654449296271
18255,20535,31.826546862353776
107380,114855,31.827577509232945
59316,69427,31.82828134550444
28404,29426,31.82864651814732
13531,116584,31.82951495138318
45336,53954,31.829758533261042
68933,80763,31.830737946151903
45860,54061,31.830807485796015
23685,35904,31.831849853388494
70090,83081,31.832434995418108
88192,92041,31.83248157063723
67464,69427,31.83278180804058
27072,38455,31.83286336814733
64962,76600,31.83301137812647
107556,116231,31.834005930950088
100587,107418,31.834065712491324
17797,24244,31.83484981962675
44599,71681,31.83489681276433
31700,42828,31.835404704453932
14879,25606,31.836676964675636
44599,71683,31.836741882103915
20455,24244,31.836821623931304
88794,89962,31.836887990894837
4463,5542,31.83736450422248
9598,70692,31.83774543464351
5447,111022,31.838764267316787
17440,50954,31.838857340249305
70090,82363,31.839626048990784
1067,7513,31.839803007181516
20648,30419,31.840082765437177
90139,96441,31.8402711939531
27100,51232,31.84115935584486
23123,33160,31.84163280015734
102978,114341,31.841767265088023
9007,20535,31.842032331024217
59449,72010,31.84253550415692
68895,73620,31.84278669469191
12387,21589,31.843380056654702
17573,19587,31.843620135193152
73165,77634,31.844013206557296
15900,18532,31.844430784504844
2599,99655,31.844738497137076
56343,68862,31.846022559341513
82545,93085,31.84656409988204
1599,109111,31.846758555771114
89937,102098,31.847295812159008
59803,61932,31.847935541575247
59199,70300,31.848415361024166
31700,43409,31.849746511621348
10670,116805,31.850458840927107
48356,49583,31.850544380573236
21402,32362,31.850865072318367
14838,25428,31.85123183218509
73714,77622,31.851412424787263
64241,69427,31.851425685577603
104234,110960,31.851438146974164
109111,110003,31.851524647589596
111954,114996,31.85165053728366
25336,35550,31.85186797295686
2484,109111,31.85319015407546
25336,28380,31.85334037282267
94648,106481,31.8535337101365
21393,33856,31.853660845283784
94713,101421,31.85444092644195
6537,16537,31.855222312745568
33449,53910,31.85633371198129
23522,33018,31.85698810106522
14328,33449,31.85705271483762
75177,85727,31.859328758869932
9598,111169,31.86028482115286
25945,37826,31.860704302118034
68245,83153,31.862006167925244
11001,30438,31.86254466155457
99240,114421,31.863290165948936
61932,79664,31.86479423974204
61199,67464,31.86540053233274
71957,75177,31.865597972431747
74376,85423,31.866362748489767
83081,107089,31.867133929387943
74395,90422,31.868221576176484
102978,114131,31.868337862469147
16826,20648,31.868377278540738
78384,90098,31.86837921924156
11001,41312,31.869458386452617
107354,109857,31.869644485146495
85670,106032,31.869759783824335
57803,72683,31.87053724416986
93747,100027,31.870855764660977
27321,44511,31.87091530307489
34834,50099,31.871458333955356
13268,116805,31.871793903669104
32578,38070,31.872447474634097
66249,76276,31.87251077210434
101847,102453,31.872714372688076
72571,75323,31.87291947373636
25281,26634,31.874317459923937
26176,36046,31.87463224132384
5434,107418,31.874893559710667
67459,77622,31.875342226263758
104139,111043,31.87621092219787
86742,90496,31.87650063581195
69996,85792,31.877070346842473
62322,107089,31.877748152151874
68895,80763,31.87956320372266
33160,39429,31.879920788116976
24327,25945,31.880679908614763
3504,106032,31.880816714023243
97804,106985,31.88115300520709
86670,100751,31.881755514549432
82673,92175,31.881763890592307
34693,42313,31.881875872768234
68862,82545,31.88359754764728
76267,79593,31.883721983816866
82363,112405,31.884537873664666
66657,85258,31.885050395796405
46390,55434,31.8852346298208
18255,27989,31.885684395102672
94160,108431,31.885950962544996
78820,83000,31.887111315675504
4906,13209,31.88732225891212
75695,87808,31.887648394887353
12394,32761,31.888005752720346
54463,81852,31.88824856079996
59196,72010,31.88833099906359
93506,102618,31.88847425012509
19167,29696,31.888634006693014
27654,32768,31.88915679905869
85355,96229,31.88997507894452
86742,97649,31.890314772351005
79374,90496,31.890547533735703
81126,96441,31.890730631606278
36366,43234,31.89107321434592
32607,42515,31.892421438524874
71053,77622,31.895006121391557
47006,61317,31.895996784209764
43409,45556,31.896350065568353
59199,66249,31.896622408842113
96757,100027,31.8969441726624
23875,33152,31.897654979615446
19893,39794,31.898008242305462
69701,70090,31.89919152104364
92609,118322,31.89935573491831
13147,18744,31.90025943866237
82080,110991,31.9004806995301
19812,26451,31.90066618367503
35415,42536,31.902862130657613
24327,35415,31.903187455504018
59449,64962,31.90344890797698
25930,30122,31.905455200523164
11569,116805,31.906301988537937
48774,66657,31.90763279699077
28358,29655,31.908410252754262
59072,70300,31.909460697247248
78104,89341,31.90948091608063
42536,60000,31.90966882578849
62322,93015,31.909935957540984
17651,27366,31.910123149625058
43103,53954,31.910747009771054
102618,111954,31.91089153928539
84405,86742,31.911883793077898
17651,28103,31.912127264133026
19038,30343,31.912292812594398
30419,36795,31.91250262861321
107556,112447,31.91252529997237
12394,81065,31.91337502089581
68702,77634,31.913382010142588
9884,20711,31.913387270752338
31407,51576,31.91459595634812
56343,68933,31.91477537808419
59173,72010,31.915190720871674
67669,77853,31.91584291352122
46651,58758,31.916394977975735
90568,108431,31.916676056368573
24327,34769,31.917109456768692
42828,50371,31.918032044004956
26549,32246,31.918129562332982
94160,108085,31.918250950673965
38414,51576,31.918271141683437
90185,102485,31.918583950919835
53910,60742,31.920568980530955
59449,75264,31.921611286621534
2912,13268,31.92265067382178
68245,83081,31.922843441399873
24845,25945,31.92332245128181
43023,57803,31.923827567102293
44511,59929,31.92413786630651
70497,82080,31.926337227034125
97365,100027,31.926455872779187
102485,114119,31.926587009107795
74857,85792,31.92680656712119
23685,35264,31.9274771701198
80911,92855,31.927880134999477
4436,17529,31.927986230704256
34481,40091,31.928373362688003
44191,57439,31.92860388271746
59803,67472,31.92877256993338
44511,60718,31.928818897755974
41312,53773,31.928915187181726
15900,25281,31.929086678785218
55219,67301,31.929206936756394
50191,50954,31.92974937244845
65474,76333,31.93029154659657
23767,26207,31.93051495058769
3821,109937,31.931297446315316
9236,40888,31.93167881607981
35350,45336,31.93212496863633
74857,87073,31.932349450928648
73807,81852,31.932398215805687
5896,93015,31.932950193886338
20889,28360,31.93316894001417
3031,6686,31.9332369499183
53773,61199,31.934424881472804
23015,32362,31.93476423623736
16369,21594,31.934775807147673
23015,36366,31.936430828653553
98688,109139,31.937059131630566
49841,54879,31.937573713459006
16852,17448,31.93762655563857
112623,115438,31.938556497658134
25985,37677,31.93867107828666
76440,87073,31.93902738233622
102422,104732,31.939071121198772
31216,33152,31.93969544307752
12394,112623,31.940818107700963
109410,113889,31.941209627317875
68862,80112,31.941354999778607
82514,93085,31.94251288394917
23123,31592,31.943644013842167
30419,36850,31.943760281286085
40091,53253,31.94470096354186
30324,40091,31.94609810431493
53253,81065,31.94760969116331
18724,29426,31.949122651299362
47431,51172,31.949537762558982
73807,77853,31.94981120699479
50372,61281,31.9507086442739
71352,82273,31.95143474926541
79101,92791,31.951951758092743
15549,26451,31.952176352175627
5165,17874,31.952231181113838
44066,51233,31.95239557481782
9884,14328,31.952912382737573
73714,85423,31.953443627214682
25813,28380,31.953580212366564
9347,16852,31.95463114482143
77634,89931,31.955128163711812
47175,63613,31.955209706305418
102453,107418,31.955653067212367
35550,37447,31.95617727107754
76600,85258,31.956301184584618
76952,88267,31.956752624400227
93747,100064,31.95767938941504
20648,24244,31.95768651295146
85727,89931,31.958696425636443
42884,56561,31.958801307828676
50371,56343,31.959146405609665
112716,114421,31.959352530915563
75264,90422,31.959908533605937
2912,7884,31.959919757677728
87108,98036,31.9611482675623
43813,51069,31.96123435035435
96757,100064,31.961257563876437
5447,112748,31.962176827847554
93747,95168,31.962615331010547
107348,107533,31.962940832966833
8837,16611,31.96355526747112
12706,22549,31.96516805466322
78159,79882,31.965626221633997
23453,26207,31.965686009973734
64962,73807,31.96731035990006
17874,30122,31.9676868100381
60009,75264,31.968931505701885
31700,42515,31.969355380792212
71121,86228,31.96940062853639
79593,81304,31.96958085013863
31685,46651,31.970409109001103
98110,109857,31.970474848297105
93015,112623,31.97079624513979
17531,19587,31.971172611016186
81377,86670,31.97177905873991
82545,88048,31.972164218792738
80911,88048,31.972876370946377
85822,109857,31.972883459564304
87998,96229,31.97301345529015
6867,111043,31.97382127374934
82673,84893,31.97496045774374
17678,63613,31.975002319631457
93864,105881,31.975083625877673
81266,93506,31.976132107938408
85423,98032,31.976204712053192
92791,101769,31.97641228714117
25813,37279,31.976973046294148
677,107354,31.977377249093205
94481,107418,31.97739868645664
26634,38835,31.978613639200535
74911,77853,31.97909869265065
16083,26366,31.979686399699364
7607,21476,31.97993385647608
87833,104060,31.98029368322982
89908,107533,31.981395055267097
27100,44511,31.983101117144738
104234,114421,31.983132462790845
78918,86565,31.983154162375858
46701,64004,31.983883459196864
82729,91792,31.984065583873075
97365,100064,31.985638567328373
37229,47175,31.986133337369356
32578,43813,31.98636982038781
75141,84893,31.986487233161405
70497,81693,31.98670649029539
5447,111169,31.986900574738648
16611,27654,31.98817701690179
7588,111043,31.98853887334852
68245,69427,31.989035355200265
83895,94481,31.990094688222012
71865,80894,31.99077360544196
102978,109074,31.99119521051961
29038,40526,31.992010351160324
39794,40706,31.992158946982222
94713,107310,31.99274150253708
57363,68862,31.993313430286662
21393,32768,31.993681523751864
113963,116584,31.99382448407254
12394,50954,31.99418647967243
5542,23040,31.99457039228769
67301,76952,31.99559281097046
13847,26069,31.996732792213272
31407,46651,31.99685396408901
71352,80975,31.99716008780319
29426,32349,31.998732305407394
38957,53773,32.000067954777066
80569,89962,32.001275961455136
87833,107418,32.00142130190434
112961,115623,32.00192441412692
49669,55282,32.00223538994085
68895,80911,32.002733790734666
66657,86929,32.003482868669984
68756,87833,32.00432468857183
72220,80816,32.0043477998841
55425,76440,32.0048261600835
16537,26549,32.00489254053089
36188,38835,32.005861626405796
13147,19587,32.00592655587732
11001,108431,32.00786708720878
3092,112447,32.010388017898556
30122,34769,32.01095154506183
27072,31407,32.011659418271115
30867,35264,32.012668935536496
94648,104060,32.01415338793487
19343,20885,32.015010152557664
110395,112158,32.015254760036335
97278,105138,32.01556395182217
66657,76600,32.01586317841103
68245,78401,32.01588416690335
77634,90422,32.016635757280966
